SID  SRC_IP  SRC_PORT  DEST_IP  DEST_PORT  ACTION  HIT_COUNT  DOMAIN
2986622  50.40.0.190  14919  160.90.0.238  53  Alert  1076  hack677scan.net
8910259  20.20.0.166  65151  160.90.0.141  53  Alert  4457  dark553exfil.com
1127421  30.50.0.33  25583  120.80.0.57  53  Alert  1442  ransom-exfil-5498.org
2612685  30.50.0.164  15519  130.60.0.168  53  Alert  2495  exploit-zone.ru
TIME 1746698534 2025-05-08 UTC
5436942  30.50.0.132  52833  120.80.0.122  53  Alert  772  trojan-drop-7809.tk
9364233  20.20.0.238  36988  120.80.0.19  53  Alert  4721  ransomnet.cc
4387164  50.40.0.173  42311  120.80.0.87  53  Drop  3520  exploitzone.org
6886602  20.20.0.79  51702  120.80.0.19  53  Alert  4255  hiddenadmin.info
3213849  50.40.0.110  6054  160.90.0.148  53  Alert  1781  covertattack.com
3954542  30.50.0.11  4390  120.80.0.163  53  Alert  2924  attack-dump.org
8819359  50.40.0.239  52344  130.60.0.176  53  Alert  612  darkleak.info
5557377  50.40.0.109  35080  120.80.0.235  53  Alert  4174  trojan357attack.com
9314339  50.40.0.78  58915  160.90.0.43  53  Alert  4031  malware-steal-8734.org
3550745  50.40.0.241  33955  160.90.0.85  53  Drop  1465  spyware-zone-3943.ru
1073587  20.20.0.113  35247  130.60.0.79  53  Alert  3290  evil-host-9022.tk
5403154  50.40.0.250  20816  130.60.0.189  53  Drop  4805  botnet370server.info
8742991  20.20.0.145  36527  160.90.0.64  53  Alert  2663  shadow-admin-1885.net
4383594  50.40.0.100  31437  120.80.0.173  53  Alert  4127  botnet-server-1707.cc
5133092  30.50.0.94  63771  130.60.0.126  53  Drop  2711  covertexfil.net
1427245  50.40.0.44  42597  130.60.0.169  53  Alert  3159  c2-net-9566.cc
1380380  50.40.0.131  11181  120.80.0.94  53  Alert  934  hidden-zone.cc
8263789  30.50.0.217  13339  130.60.0.9  53  Drop  1830  control578hub.cn
2399332  50.40.0.236  40137  120.80.0.113  53  Alert  1367  malware-drop-2101.ru
9877114  20.20.0.74  23607  160.90.0.198  53  Alert  2110  threat30dump.org
5285826  20.20.0.29  39366  160.90.0.21  53  Alert  4013  worm-admin-5051.net
6356133  50.40.0.72  58204  130.60.0.5  53  Drop  2334  covert-server.org
6772875  20.20.0.198  54825  120.80.0.89  53  Drop  1055  botnet-exfil-7581.org
5134282  20.20.0.152  55707  120.80.0.235  53  Alert  3934  spyware-scan.net
6458567  20.20.0.153  51184  160.90.0.24  53  Alert  2538  hack-server.info
9503379  20.20.0.19  22059  160.90.0.96  53  Alert  2140  threat-steal.cc
3566603  50.40.0.111  53730  130.60.0.182  53  Alert  4991  darkhub.tk
7254327  30.50.0.129  31492  160.90.0.1  53  Alert  568  worm-access.info
1742950  30.50.0.103  32882  120.80.0.119  53  Alert  2055  attack-hub.info
8356923  20.20.0.203  18332  130.60.0.218  53  Drop  2775  hiddendrop.cn
1372285  20.20.0.232  64552  130.60.0.191  53  Alert  4042  threat-attack.tk
6628921  20.20.0.52  53317  130.60.0.35  53  Alert  1082  control685payload.xyz
2153206  30.50.0.22  62709  130.60.0.105  53  Drop  4257  c2-payload-4773.xyz
2387294  30.50.0.95  1568  130.60.0.198  53  Alert  1873  spyware394leak.ru
9920447  20.20.0.49  52393  130.60.0.124  53  Drop  3519  botnet-access.info
4634909  20.20.0.130  17740  160.90.0.71  53  Drop  3779  phish-admin.tk
1987314  30.50.0.183  42955  160.90.0.128  53  Alert  3778  spyware700access.cn
1774434  50.40.0.110  60274  130.60.0.252  53  Alert  4454  dark125drop.cn
5796424  50.40.0.95  53570  120.80.0.180  53  Drop  3218  botnet-access.cn
8897724  50.40.0.41  53091  120.80.0.101  53  Alert  2481  evil231leak.tk
3338390  30.50.0.53  44819  120.80.0.205  53  Drop  970  malwarehost.tk
7425244  30.50.0.183  45789  130.60.0.156  53  Drop  2444  evilattack.cc
9256345  20.20.0.246  23987  160.90.0.77  53  Drop  1980  attack476attack.org
2995336  30.50.0.27  13115  160.90.0.161  53  Drop  4331  malware-access-3205.info
5659336  50.40.0.133  44573  130.60.0.178  53  Alert  4159  virus-net.org
5244620  50.40.0.252  35843  120.80.0.133  53  Alert  2189  commandzone.net
5434445  20.20.0.210  38070  120.80.0.13  53  Drop  1732  dark484zone.com
8751523  20.20.0.34  59694  130.60.0.125  53  Alert  856  trojan533exfil.ru
7450133  50.40.0.238  47619  120.80.0.83  53  Alert  4312  hiddenhub.xyz
9960395  30.50.0.226  6579  120.80.0.137  53  Alert  2832  controlserver.tk
5105798  30.50.0.198  65383  130.60.0.62  53  Drop  4020  hiddendrop.tk
7447033  20.20.0.202  39973  160.90.0.199  53  Drop  4578  command-hub-9574.cn
2306326  20.20.0.250  61653  130.60.0.103  53  Drop  1017  botnet-exfil.ru
6564142  20.20.0.125  60320  130.60.0.97  53  Drop  4458  trojanscan.org
9162711  50.40.0.83  48662  130.60.0.86  53  Alert  4519  hidden-dump-5060.cc
6777418  30.50.0.56  18870  120.80.0.14  53  Drop  1476  botnetserver.ru
2719239  30.50.0.11  45711  120.80.0.53  53  Drop  3590  covert-access.net
8820746  20.20.0.10  63067  120.80.0.61  53  Alert  4426  hackscan.com
8460655  30.50.0.172  19427  120.80.0.165  53  Drop  4276  trojan-attack.xyz
8629508  50.40.0.125  62751  160.90.0.253  53  Alert  3370  phish49server.net
1470474  30.50.0.194  44609  160.90.0.219  53  Alert  2345  threatsteal.cn
6529811  30.50.0.227  9316  120.80.0.183  53  Drop  3577  control-host.xyz
1984753  20.20.0.223  51111  120.80.0.22  53  Alert  4592  command-admin.tk
7728656  20.20.0.222  12181  120.80.0.177  53  Alert  3282  hack851scan.info
3588039  50.40.0.59  40846  120.80.0.71  53  Drop  3691  hidden-steal-2896.com
8941694  30.50.0.79  31061  160.90.0.60  53  Alert  1353  hidden929host.xyz
8415480  50.40.0.160  29823  130.60.0.250  53  Alert  3774  covert891scan.org
6998012  50.40.0.225  27520  130.60.0.167  53  Alert  2429  botnet-attack-5031.com
3792891  50.40.0.14  16016  130.60.0.26  53  Alert  1630  shadow-leak-6587.ru
9054851  20.20.0.92  41201  160.90.0.23  53  Drop  4029  evil514steal.net
7336907  30.50.0.48  24766  130.60.0.230  53  Drop  944  worm-host.net
1803518  20.20.0.161  21537  130.60.0.189  53  Drop  4979  hiddenexfil.org
6622602  50.40.0.252  45512  130.60.0.250  53  Drop  3398  hack-scan.org
4669087  30.50.0.243  62402  160.90.0.44  53  Drop  2245  c2payload.com
2153212  50.40.0.9  50547  160.90.0.4  53  Drop  3897  ransom-zone.ru
6706895  30.50.0.113  51162  130.60.0.58  53  Alert  2887  botnet639drop.cn
2311896  30.50.0.190  15396  130.60.0.120  53  Drop  1194  worm-attack-9054.com
3311252  20.20.0.98  62860  160.90.0.139  53  Drop  3868  spyware768zone.cc
1184829  20.20.0.41  64548  120.80.0.248  53  Drop  4613  shadow-attack-8667.cn
2571476  50.40.0.24  29636  160.90.0.97  53  Drop  4904  hackhost.cc
1085271  20.20.0.34  15379  160.90.0.191  53  Drop  2143  evilnet.xyz
1289391  30.50.0.190  21812  130.60.0.232  53  Alert  4642  command-attack.ru
1802908  50.40.0.163  28110  160.90.0.11  53  Drop  2348  trojanhost.tk
1041998  50.40.0.82  36211  130.60.0.176  53  Alert  4986  threat330attack.tk
9033441  20.20.0.26  23527  160.90.0.125  53  Alert  1322  covertdrop.org
9396406  30.50.0.218  2896  120.80.0.23  53  Drop  4247  virus-leak-260.cc
3692178  20.20.0.153  16634  120.80.0.54  53  Drop  4415  evil924admin.com
1065397  20.20.0.134  52638  130.60.0.126  53  Alert  4684  worm-server.org
9857364  20.20.0.149  47335  160.90.0.240  53  Drop  4494  threathub.cn
3759390  50.40.0.159  20199  120.80.0.138  53  Drop  4025  virusscan.cc
2692890  30.50.0.92  3820  120.80.0.195  53  Drop  3862  ransom-exfil.tk
4962517  20.20.0.42  18866  130.60.0.44  53  Drop  3681  exploit614admin.cn
7031184  30.50.0.73  4741  160.90.0.195  53  Alert  899  hidden-server.xyz
4436482  30.50.0.160  31162  130.60.0.183  53  Alert  1126  command571scan.xyz
9841686  30.50.0.188  59121  130.60.0.233  53  Drop  996  evil-drop-6415.com
5745849  50.40.0.177  31937  160.90.0.68  53  Drop  2707  exploitserver.net
8262615  20.20.0.172  49868  160.90.0.89  53  Alert  2096  hackhost.net
2601985  50.40.0.11  18141  120.80.0.150  53  Alert  4498  attackattack.xyz
7337653  50.40.0.66  34568  120.80.0.244  53  Alert  4387  control755dump.cn
2114097  30.50.0.40  63215  160.90.0.248  53  Alert  769  attack108dump.org
8397776  50.40.0.186  12170  120.80.0.2  53  Drop  3868  threat-server.xyz
8739372  50.40.0.226  8973  130.60.0.177  53  Alert  1289  ransom877admin.org
6648926  30.50.0.86  23482  130.60.0.86  53  Alert  2225  darkhost.net
9541565  20.20.0.112  48746  130.60.0.227  53  Drop  3321  control789exfil.net
5940637  30.50.0.210  28368  160.90.0.137  53  Drop  4018  spywareexfil.cc
3638831  30.50.0.251  41732  120.80.0.192  53  Alert  988  trojan912hub.com
4990024  20.20.0.199  7540  160.90.0.110  53  Alert  980  spywarenet.cn
6657192  50.40.0.117  65526  130.60.0.182  53  Drop  650  malware450hub.net
2488487  20.20.0.91  29352  160.90.0.192  53  Drop  3277  worm-drop-3928.net
4199187  20.20.0.201  1302  160.90.0.60  53  Alert  1241  c2-access.info
4337391  30.50.0.45  57707  120.80.0.76  53  Alert  4410  malware159leak.cn
8824086  20.20.0.225  52686  160.90.0.30  53  Alert  4950  threat-attack-5861.ru
9392068  30.50.0.8  46098  160.90.0.94  53  Alert  1752  c2-zone.tk
6121976  20.20.0.25  27353  160.90.0.121  53  Alert  4234  dark-steal.net
9731639  30.50.0.113  35951  130.60.0.138  53  Alert  3924  evil-hub.tk
9018845  30.50.0.64  57924  130.60.0.170  53  Alert  1371  virus-scan-2113.tk
5703671  20.20.0.99  22386  130.60.0.113  53  Drop  3995  exploitattack.com
9992864  30.50.0.172  64299  120.80.0.34  53  Alert  4898  shadow-hub-1294.info
7190945  30.50.0.157  18310  160.90.0.52  53  Alert  725  virusexfil.ru
3629590  30.50.0.169  18141  160.90.0.169  53  Drop  1834  botnet-exfil-9977.cn
2437747  20.20.0.160  64662  120.80.0.49  53  Alert  4437  dark-admin-5641.ru
2720781  30.50.0.184  61315  160.90.0.75  53  Alert  1812  virus-drop-5127.xyz
2870740  50.40.0.205  3535  130.60.0.35  53  Drop  3696  shadowleak.cc
9428260  30.50.0.100  1718  130.60.0.59  53  Alert  3577  attackadmin.cn
2711797  20.20.0.61  32478  160.90.0.166  53  Alert  1333  covert-host-2356.xyz
1733719  30.50.0.121  13049  160.90.0.227  53  Alert  4408  phish709zone.net
2922584  50.40.0.9  10842  130.60.0.183  53  Alert  3939  botnetattack.com
1639662  50.40.0.211  34379  130.60.0.90  53  Alert  1524  dark-steal.info
8819992  50.40.0.131  42413  160.90.0.48  53  Alert  5007  exploit-scan-3850.cc
5093167  50.40.0.154  31956  160.90.0.139  53  Alert  2738  hidden548payload.ru
5814129  20.20.0.212  12394  160.90.0.213  53  Alert  1639  attack-server.ru
8157634  20.20.0.72  3179  120.80.0.174  53  Drop  4203  phishadmin.xyz
1336167  30.50.0.234  61327  120.80.0.54  53  Drop  2521  trojan-drop.org
4462251  50.40.0.193  30908  160.90.0.226  53  Drop  3057  phishdump.info
9590563  20.20.0.203  55583  160.90.0.189  53  Alert  3727  hack-net-9951.info
5631038  20.20.0.139  2688  130.60.0.159  53  Drop  3842  threathost.cc
5673492  30.50.0.114  15329  120.80.0.145  53  Drop  4995  covert-leak-5567.tk
5627933  50.40.0.47  18681  160.90.0.247  53  Alert  4883  dark275attack.cc
4821561  30.50.0.6  4134  120.80.0.202  53  Alert  3728  commandhub.info
5527142  50.40.0.184  38748  160.90.0.179  53  Drop  2977  worm-dump-863.org
5957529  20.20.0.107  12325  130.60.0.198  53  Drop  3641  attack-net.cc
7746719  50.40.0.75  35792  130.60.0.158  53  Drop  1459  trojan842access.cc
4625437  20.20.0.184  18607  130.60.0.127  53  Drop  4446  trojan-access-5337.net
5907993  30.50.0.93  41896  120.80.0.64  53  Drop  3636  virus567dump.cc
3329035  20.20.0.4  10757  120.80.0.78  53  Alert  3014  exploit455leak.cn
9993309  30.50.0.48  61137  120.80.0.69  53  Alert  4615  trojanserver.info
3031113  50.40.0.120  43935  120.80.0.76  53  Drop  770  phish12scan.info
4634264  30.50.0.136  38030  130.60.0.231  53  Alert  2782  covert-scan-3379.net
6218395  30.50.0.66  3698  130.60.0.10  53  Alert  2651  dark501server.org
3029826  30.50.0.185  26867  130.60.0.23  53  Drop  1451  attackpayload.com
2461492  30.50.0.12  63814  130.60.0.95  53  Drop  4971  shadowdump.xyz
5902448  30.50.0.7  37441  130.60.0.80  53  Drop  4695  malware-drop.com
5286053  20.20.0.73  46955  160.90.0.32  53  Drop  901  ransom153zone.cn
5966232  50.40.0.132  32179  160.90.0.20  53  Drop  3944  covert212exfil.cc
1722342  20.20.0.115  46212  160.90.0.107  53  Alert  4302  shadow-access-9249.tk
3579943  30.50.0.231  38873  130.60.0.153  53  Alert  1293  ransom883access.xyz
2126417  20.20.0.186  59860  130.60.0.207  53  Drop  1502  covertattack.cn
8857965  30.50.0.189  31413  130.60.0.118  53  Alert  999  malwarenet.com
7115719  30.50.0.102  47962  160.90.0.27  53  Alert  2038  trojan-zone-1709.info
3375566  50.40.0.62  11499  160.90.0.246  53  Drop  3975  virus407drop.ru
7577592  20.20.0.254  50560  120.80.0.80  53  Alert  1000  malware3zone.cc
2074746  30.50.0.193  15564  130.60.0.228  53  Drop  4910  c2drop.xyz
9850833  30.50.0.97  15445  160.90.0.8  53  Alert  3435  worm-zone.org
5375297  30.50.0.36  29336  130.60.0.154  53  Drop  3956  trojanaccess.org
9699352  50.40.0.108  12632  160.90.0.235  53  Drop  2886  command476dump.cc
7392489  30.50.0.3  20187  130.60.0.121  53  Alert  4529  spywaresteal.ru
1125474  50.40.0.132  17914  130.60.0.163  53  Drop  936  shadow-leak.org
3919057  50.40.0.239  21273  120.80.0.63  53  Drop  2153  trojan-leak.com
9092155  50.40.0.206  64823  120.80.0.224  53  Drop  682  exploit-exfil-3407.tk
6815699  20.20.0.40  17941  120.80.0.200  53  Alert  2806  evil-server.info
5676710  20.20.0.176  61872  120.80.0.229  53  Alert  4945  covert-attack.net
4524820  50.40.0.32  32919  130.60.0.175  53  Drop  2301  shadow844zone.ru
8597620  50.40.0.159  63675  160.90.0.56  53  Alert  3179  spyware822payload.ru
3128844  30.50.0.21  25852  160.90.0.191  53  Drop  4602  hidden-attack-3123.info
3645773  50.40.0.64  29508  160.90.0.89  53  Alert  3018  control371drop.cn
7001508  30.50.0.220  50790  160.90.0.130  53  Alert  651  botnet430hub.tk
6419964  50.40.0.83  59642  120.80.0.100  53  Alert  1580  control33drop.info
8182005  20.20.0.119  20466  130.60.0.71  53  Alert  2281  attack-zone.net
9597021  30.50.0.61  23999  130.60.0.122  53  Drop  4746  attack-zone-8776.info
4873161  20.20.0.5  10106  160.90.0.118  53  Drop  951  control-access.org
3248241  20.20.0.80  59052  160.90.0.91  53  Alert  2375  evil-exfil-1623.info
7067513  30.50.0.1  15597  120.80.0.189  53  Alert  2570  botnet276access.xyz
7349068  20.20.0.156  23458  120.80.0.150  53  Drop  4369  controlexfil.cc
7698597  50.40.0.17  35977  130.60.0.157  53  Alert  4177  attackserver.com
7002888  50.40.0.6  16150  120.80.0.200  53  Drop  2620  shadowaccess.tk
9490223  30.50.0.44  49184  160.90.0.4  53  Drop  3495  exploit-exfil-7469.cn
1659095  20.20.0.244  28060  160.90.0.25  53  Alert  4933  worm-server.org
4287040  30.50.0.209  61338  130.60.0.112  53  Alert  3632  hackzone.xyz
2882134  20.20.0.240  57147  130.60.0.47  53  Alert  2920  botnet588host.com
4063510  50.40.0.7  18658  160.90.0.206  53  Drop  2094  hidden-scan-982.xyz
2944035  30.50.0.2  59305  120.80.0.96  53  Alert  3122  ransom-payload-1551.cc
3295322  50.40.0.53  43756  120.80.0.48  53  Alert  843  malwaredump.ru
3217326  30.50.0.59  47435  130.60.0.199  53  Drop  1194  botnetscan.info
6389324  30.50.0.244  36769  160.90.0.238  53  Alert  953  hack712access.net
3582579  30.50.0.163  3793  160.90.0.137  53  Alert  1456  spyware-steal-1347.com
7654566  30.50.0.182  26575  120.80.0.106  53  Drop  1556  evilhub.tk
9708310  30.50.0.243  65102  120.80.0.252  53  Alert  3874  threatexfil.tk
2236829  20.20.0.76  18792  130.60.0.76  53  Drop  4191  virus304dump.cn
8939054  20.20.0.151  28632  160.90.0.175  53  Drop  4871  evilaccess.org
7953107  20.20.0.150  57980  120.80.0.249  53  Drop  4254  hackhost.xyz
1434399  50.40.0.226  51388  160.90.0.123  53  Alert  3483  exploitdrop.info
4493686  20.20.0.28  23422  160.90.0.152  53  Drop  944  control-host-2514.cn
2959678  20.20.0.8  55115  160.90.0.168  53  Drop  2263  exploit-server.net
4423606  20.20.0.162  16546  120.80.0.8  53  Drop  3267  trojan-hub.com
5034369  50.40.0.165  35064  160.90.0.213  53  Alert  3197  attack530zone.net
9931378  50.40.0.8  24802  130.60.0.87  53  Drop  4485  spyware-server.cc
4844405  20.20.0.121  11956  120.80.0.54  53  Alert  1984  threat-host.ru
5113870  50.40.0.49  39673  120.80.0.133  53  Alert  4933  control579scan.xyz
8226019  50.40.0.57  13472  120.80.0.129  53  Alert  1331  trojan-steal.tk
7082392  20.20.0.95  45590  120.80.0.159  53  Alert  2300  botnet-drop-6656.org
1222246  30.50.0.242  21142  120.80.0.223  53  Alert  1735  c2-leak-7811.xyz
8653513  20.20.0.34  42707  130.60.0.115  53  Alert  4001  exploit-admin-1192.tk
1197311  30.50.0.170  44499  120.80.0.249  53  Alert  1637  botnet-scan-3866.org
8146850  20.20.0.9  44572  160.90.0.90  53  Alert  3753  attack-steal-3275.cc
3103180  30.50.0.223  41016  160.90.0.34  53  Drop  2261  command539leak.info
4131921  20.20.0.207  17418  130.60.0.157  53  Drop  1264  hack-net.info
1070556  50.40.0.141  23919  120.80.0.19  53  Drop  1585  malware-server-9484.cn
4418011  50.40.0.254  49795  160.90.0.219  53  Alert  4743  control-payload.xyz
3761514  50.40.0.48  8751  160.90.0.248  53  Alert  2953  covert-access.cn
4893324  20.20.0.110  10342  120.80.0.181  53  Alert  668  threat-access.cc
5872564  20.20.0.179  55350  120.80.0.102  53  Drop  3570  exploit-steal-8333.xyz
2188769  50.40.0.204  52103  160.90.0.107  53  Alert  3360  hidden570drop.xyz
9526122  50.40.0.109  35050  120.80.0.180  53  Drop  592  shadow601scan.tk
9292851  50.40.0.128  4161  130.60.0.212  53  Alert  4400  dark-access-1794.tk
9442155  20.20.0.143  24585  160.90.0.120  53  Drop  1896  controlattack.cn
2756252  30.50.0.137  39261  130.60.0.183  53  Drop  2226  covert-leak-2347.net
9152224  50.40.0.236  12904  160.90.0.236  53  Alert  1446  ransom-drop-1334.tk
3104140  30.50.0.80  46747  160.90.0.87  53  Alert  4788  hack449leak.info
3466774  50.40.0.110  51688  120.80.0.22  53  Alert  3424  attack-host.info
9691261  50.40.0.98  6124  120.80.0.110  53  Drop  3842  attack-dump-8424.ru
4233737  30.50.0.121  54554  160.90.0.125  53  Alert  3545  virussteal.net
4274362  20.20.0.183  27245  130.60.0.132  53  Drop  808  shadow248net.xyz
3864520  50.40.0.124  1412  120.80.0.73  53  Drop  2084  c2618server.ru
7396222  50.40.0.254  20489  130.60.0.247  53  Alert  2839  c2-scan-7143.net
2959187  20.20.0.98  38822  160.90.0.68  53  Drop  632  dark79drop.cn
2204202  30.50.0.29  8387  160.90.0.73  53  Drop  3209  exploit849scan.net
9670114  50.40.0.84  19741  130.60.0.148  53  Alert  4122  c2327admin.cn
6199819  20.20.0.167  12664  120.80.0.245  53  Drop  1670  controldump.org
5710603  20.20.0.237  55296  120.80.0.204  53  Drop  4864  hidden703steal.org
6549613  30.50.0.79  6529  130.60.0.103  53  Drop  1227  hidden-hub.info
3658336  30.50.0.117  13160  120.80.0.188  53  Drop  2183  hidden390attack.org
7731801  20.20.0.27  52160  160.90.0.0  53  Alert  2574  threat517drop.cc
9446000  50.40.0.97  1308  130.60.0.142  53  Alert  3611  command-server-1285.cn
5350581  30.50.0.234  51155  120.80.0.5  53  Drop  1963  threatpayload.tk
3603614  30.50.0.230  44638  120.80.0.12  53  Alert  4401  covertattack.cc
9885247  20.20.0.3  39190  120.80.0.89  53  Drop  1747  c287leak.cc
7564622  30.50.0.111  18714  120.80.0.80  53  Alert  4604  evil-attack.net
7576245  20.20.0.233  38729  120.80.0.41  53  Alert  1017  c274net.ru
6835424  50.40.0.126  1828  130.60.0.20  53  Drop  4438  botnet-exfil-2686.com
9041543  20.20.0.14  25918  160.90.0.158  53  Alert  3604  controladmin.net
5424575  50.40.0.14  50922  160.90.0.58  53  Alert  1059  threatserver.ru
1792212  30.50.0.64  34740  120.80.0.200  53  Drop  3538  covertpayload.org
